CustomerID,Product
Customer_51,Product_4
Customer_51,Product_15
Customer_51,Product_3
Customer_51,Product_5
Customer_51,Product_2
Customer_52,Product_18
Customer_52,Product_5
Customer_53,Product_10
Customer_53,Product_7
Customer_53,Product_11
Customer_53,Product_19
Customer_53,Product_9
Customer_54,Product_16
Customer_54,Product_9
Customer_54,Product_2
Customer_54,Product_3
Customer_54,Product_14
Customer_54,Product_20
Customer_54,Product_5
Customer_54,Product_1
Customer_54,Product_13
Customer_55,Product_5
Customer_55,Product_9
Customer_55,Product_6
Customer_55,Product_15
Customer_55,Product_14
Customer_55,Product_19
Customer_56,Product_4
Customer_57,Product_5
Customer_57,Product_18
Customer_58,Product_12
Customer_59,Product_18
Customer_59,Product_5
Customer_59,Product_14
Customer_59,Product_19
Customer_59,Product_2
Customer_59,Product_17
Customer_59,Product_6
Customer_59,Product_13
Customer_59,Product_1
Customer_59,Product_20
Customer_60,Product_8
Customer_60,Product_4
Customer_60,Product_12
Customer_60,Product_14
Customer_61,Product_5
Customer_61,Product_8
Customer_61,Product_6
Customer_61,Product_18
Customer_61,Product_14
Customer_61,Product_1
Customer_61,Product_3
Customer_61,Product_12
Customer_61,Product_17
Customer_61,Product_7
Customer_62,Product_9
Customer_62,Product_6
Customer_62,Product_4
Customer_62,Product_13
Customer_63,Product_16
Customer_64,Product_7
Customer_64,Product_15
Customer_64,Product_12
Customer_64,Product_10
Customer_65,Product_8
Customer_65,Product_1
Customer_65,Product_7
Customer_65,Product_13
Customer_66,Product_9
Customer_66,Product_3
Customer_66,Product_20
Customer_66,Product_12
Customer_66,Product_13
Customer_66,Product_11
Customer_67,Product_11
Customer_67,Product_1
Customer_67,Product_4
Customer_67,Product_9
Customer_67,Product_6
Customer_67,Product_10
Customer_67,Product_5
Customer_67,Product_19
Customer_67,Product_2
Customer_68,Product_14
Customer_68,Product_12
Customer_68,Product_11
Customer_68,Product_20
Customer_68,Product_4
Customer_68,Product_7
Customer_68,Product_10
Customer_68,Product_16
Customer_68,Product_5
Customer_68,Product_1
Customer_69,Product_1
Customer_69,Product_17
Customer_69,Product_18
Customer_69,Product_7
Customer_69,Product_12
Customer_69,Product_19
Customer_69,Product_2
Customer_70,Product_20
Customer_70,Product_11
Customer_70,Product_4
Customer_70,Product_10
Customer_70,Product_17
Customer_70,Product_19
Customer_71,Product_11
Customer_71,Product_13
Customer_71,Product_10
Customer_71,Product_5
Customer_71,Product_7
Customer_71,Product_16
Customer_71,Product_20
Customer_72,Product_6
Customer_72,Product_19
Customer_72,Product_10
Customer_72,Product_13
Customer_72,Product_1
Customer_72,Product_5
Customer_72,Product_15
Customer_73,Product_14
Customer_73,Product_19
Customer_73,Product_11
Customer_73,Product_15
Customer_74,Product_15
Customer_74,Product_7
Customer_74,Product_17
Customer_74,Product_16
Customer_74,Product_6
Customer_74,Product_11
Customer_74,Product_2
Customer_74,Product_5
Customer_75,Product_20
Customer_75,Product_11
Customer_75,Product_3
Customer_75,Product_8
Customer_75,Product_10
Customer_75,Product_4
Customer_75,Product_13
Customer_75,Product_15
Customer_75,Product_18
Customer_76,Product_2
Customer_77,Product_16
Customer_77,Product_3
Customer_77,Product_15
Customer_77,Product_14
Customer_78,Product_7
Customer_78,Product_13
Customer_78,Product_16
Customer_78,Product_19
Customer_78,Product_8
Customer_78,Product_3
Customer_78,Product_11
Customer_78,Product_12
Customer_78,Product_1
Customer_78,Product_2
Customer_79,Product_8
Customer_79,Product_6
Customer_79,Product_17
Customer_79,Product_15
Customer_79,Product_2
Customer_79,Product_9
Customer_79,Product_4
Customer_80,Product_15
Customer_80,Product_5
Customer_81,Product_17
Customer_81,Product_18
Customer_81,Product_11
Customer_81,Product_15
Customer_81,Product_14
Customer_81,Product_16
Customer_81,Product_9
Customer_81,Product_8
Customer_82,Product_16
Customer_82,Product_15
Customer_82,Product_9
Customer_83,Product_9
Customer_83,Product_17
Customer_83,Product_16
Customer_83,Product_8
Customer_84,Product_15
Customer_84,Product_3
Customer_84,Product_10
Customer_84,Product_8
Customer_84,Product_9
Customer_85,Product_11
Customer_85,Product_18
Customer_85,Product_3
Customer_85,Product_5
Customer_85,Product_17
Customer_85,Product_4
Customer_86,Product_5
Customer_86,Product_7
Customer_86,Product_3
Customer_86,Product_14
Customer_86,Product_17
Customer_86,Product_6
Customer_86,Product_9
Customer_87,Product_14
Customer_87,Product_2
Customer_87,Product_7
Customer_87,Product_20
Customer_87,Product_13
Customer_87,Product_15
Customer_87,Product_16
Customer_87,Product_10
Customer_88,Product_19
Customer_89,Product_16
Customer_89,Product_1
Customer_89,Product_12
Customer_89,Product_10
Customer_89,Product_13
Customer_89,Product_14
Customer_89,Product_15
Customer_90,Product_18
Customer_90,Product_20
Customer_90,Product_8
Customer_90,Product_16
Customer_90,Product_19
Customer_90,Product_5
Customer_90,Product_7
Customer_91,Product_1
Customer_91,Product_13
Customer_91,Product_11
Customer_91,Product_19
Customer_91,Product_6
Customer_91,Product_14
Customer_91,Product_8
Customer_91,Product_3
Customer_92,Product_18
Customer_92,Product_1
Customer_92,Product_13
Customer_92,Product_19
Customer_92,Product_3
Customer_92,Product_11
Customer_92,Product_7
Customer_92,Product_16
Customer_92,Product_8
Customer_92,Product_20
Customer_93,Product_9
Customer_94,Product_11
Customer_94,Product_7
Customer_94,Product_15
Customer_94,Product_20
Customer_94,Product_17
Customer_94,Product_13
Customer_94,Product_19
Customer_95,Product_14
Customer_95,Product_9
Customer_95,Product_3
Customer_95,Product_16
Customer_95,Product_1
Customer_96,Product_2
Customer_96,Product_12
Customer_96,Product_8
Customer_96,Product_3
Customer_96,Product_20
Customer_96,Product_13
Customer_96,Product_1
Customer_96,Product_4
Customer_96,Product_15
Customer_97,Product_20
Customer_98,Product_8
Customer_98,Product_5
Customer_98,Product_16
Customer_99,Product_19
Customer_99,Product_7
Customer_100,Product_9
Customer_100,Product_12
Customer_100,Product_6
Customer_100,Product_4
Customer_100,Product_18
Customer_100,Product_5
Customer_100,Product_2
Customer_100,Product_10
Customer_101,Product_10
Customer_102,Product_13
Customer_102,Product_20
Customer_102,Product_7
Customer_102,Product_3
Customer_102,Product_8
Customer_102,Product_2
Customer_102,Product_12
Customer_102,Product_19
Customer_102,Product_5
Customer_102,Product_11
Customer_103,Product_4
Customer_103,Product_19
Customer_103,Product_2
Customer_103,Product_12
Customer_103,Product_14
Customer_103,Product_11
Customer_103,Product_6
Customer_103,Product_18
Customer_103,Product_9
Customer_103,Product_15
Customer_104,Product_1
Customer_104,Product_14
Customer_104,Product_16
Customer_104,Product_4
Customer_104,Product_19
Customer_104,Product_6
Customer_105,Product_5
Customer_105,Product_14
Customer_105,Product_6
Customer_105,Product_17
Customer_105,Product_9
Customer_105,Product_10
Customer_105,Product_13
Customer_105,Product_16
Customer_106,Product_15
Customer_106,Product_14
Customer_106,Product_9
Customer_106,Product_11
Customer_106,Product_8
Customer_106,Product_19
Customer_106,Product_2
Customer_106,Product_5
Customer_107,Product_8
Customer_107,Product_15
Customer_107,Product_13
Customer_107,Product_11
Customer_107,Product_1
Customer_107,Product_20
Customer_107,Product_14
Customer_107,Product_6
Customer_108,Product_16
Customer_108,Product_7
Customer_108,Product_12
Customer_109,Product_11
Customer_109,Product_9
Customer_109,Product_19
Customer_109,Product_1
Customer_109,Product_7
Customer_110,Product_8
Customer_110,Product_14
Customer_111,Product_18
Customer_111,Product_8
Customer_111,Product_16
Customer_111,Product_20
Customer_111,Product_15
Customer_111,Product_13
Customer_111,Product_1
Customer_111,Product_2
Customer_112,Product_8
Customer_112,Product_13
Customer_112,Product_20
Customer_112,Product_10
Customer_112,Product_12
Customer_113,Product_18
Customer_113,Product_17
Customer_113,Product_12
Customer_113,Product_14
Customer_113,Product_11
Customer_113,Product_6
Customer_113,Product_20
Customer_113,Product_8
Customer_114,Product_10
Customer_114,Product_9
Customer_114,Product_8
Customer_114,Product_4
Customer_114,Product_7
Customer_115,Product_4
Customer_115,Product_18
Customer_115,Product_6
Customer_115,Product_7
Customer_115,Product_17
Customer_115,Product_12
Customer_116,Product_9
Customer_116,Product_19
Customer_116,Product_17
Customer_116,Product_10
Customer_116,Product_4
Customer_116,Product_14
Customer_116,Product_16
Customer_116,Product_5
Customer_117,Product_12
Customer_117,Product_6
Customer_117,Product_10
Customer_117,Product_1
Customer_118,Product_5
Customer_118,Product_9
Customer_118,Product_2
Customer_118,Product_18
Customer_118,Product_10
Customer_118,Product_12
Customer_118,Product_3
Customer_118,Product_11
Customer_118,Product_8
Customer_119,Product_1
Customer_119,Product_19
Customer_120,Product_16
Customer_120,Product_20
Customer_120,Product_15
Customer_120,Product_11
Customer_120,Product_6
Customer_121,Product_9
Customer_122,Product_4
Customer_122,Product_3
Customer_122,Product_13
Customer_122,Product_16
Customer_122,Product_19
Customer_122,Product_10
Customer_122,Product_11
Customer_122,Product_14
Customer_123,Product_5
Customer_124,Product_19
Customer_124,Product_10
Customer_124,Product_3
Customer_125,Product_4
Customer_125,Product_18
Customer_125,Product_14
Customer_125,Product_8
Customer_126,Product_13
Customer_126,Product_15
Customer_126,Product_19
Customer_126,Product_10
Customer_126,Product_14
Customer_126,Product_5
Customer_126,Product_17
Customer_126,Product_16
Customer_126,Product_1
Customer_127,Product_4
Customer_127,Product_7
Customer_127,Product_19
Customer_127,Product_9
Customer_127,Product_3
Customer_127,Product_16
Customer_127,Product_20
Customer_127,Product_15
Customer_127,Product_17
Customer_127,Product_2
Customer_128,Product_1
Customer_128,Product_14
Customer_128,Product_15
Customer_129,Product_16
Customer_129,Product_10
Customer_129,Product_2
Customer_129,Product_8
Customer_129,Product_19
Customer_129,Product_12
Customer_129,Product_5
Customer_129,Product_15
Customer_129,Product_17
Customer_129,Product_18
Customer_130,Product_9
Customer_130,Product_19
Customer_130,Product_7
Customer_130,Product_14
Customer_131,Product_18
Customer_131,Product_8
Customer_132,Product_9
Customer_132,Product_5
Customer_132,Product_3
Customer_133,Product_6
Customer_134,Product_20
Customer_134,Product_19
Customer_134,Product_10
Customer_134,Product_15
Customer_134,Product_4
Customer_135,Product_10
Customer_135,Product_13
Customer_135,Product_9
Customer_135,Product_17
Customer_135,Product_16
Customer_135,Product_8
Customer_135,Product_2
Customer_135,Product_20
Customer_136,Product_14
Customer_137,Product_20
Customer_137,Product_9
Customer_137,Product_1
Customer_137,Product_3
Customer_137,Product_8
Customer_137,Product_11
Customer_138,Product_19
Customer_138,Product_1
Customer_138,Product_9
Customer_138,Product_2
Customer_138,Product_6
Customer_138,Product_8
Customer_138,Product_18
Customer_138,Product_11
Customer_138,Product_15
Customer_138,Product_5
Customer_139,Product_19
Customer_139,Product_14
Customer_139,Product_16
Customer_140,Product_16
Customer_140,Product_12
Customer_141,Product_11
Customer_141,Product_20
Customer_141,Product_4
Customer_141,Product_6
Customer_141,Product_19
Customer_141,Product_7
Customer_141,Product_12
Customer_142,Product_10
Customer_142,Product_13
Customer_142,Product_18
Customer_142,Product_2
Customer_142,Product_15
Customer_142,Product_17
Customer_142,Product_6
Customer_142,Product_5
Customer_143,Product_4
Customer_143,Product_13
Customer_143,Product_17
Customer_143,Product_1
Customer_143,Product_15
Customer_143,Product_7
Customer_144,Product_7
Customer_145,Product_12
Customer_145,Product_16
Customer_145,Product_15
Customer_145,Product_2
Customer_145,Product_7
Customer_145,Product_5
Customer_145,Product_9
Customer_145,Product_3
Customer_145,Product_18
Customer_146,Product_16
Customer_146,Product_4
Customer_146,Product_1
Customer_146,Product_8
Customer_146,Product_6
Customer_146,Product_5
Customer_146,Product_9
Customer_146,Product_18
Customer_147,Product_14
Customer_147,Product_3
Customer_147,Product_8
Customer_147,Product_4
Customer_147,Product_15
Customer_147,Product_2
Customer_147,Product_11
Customer_147,Product_19
Customer_147,Product_18
Customer_148,Product_17
Customer_148,Product_9
Customer_148,Product_14
Customer_148,Product_16
Customer_148,Product_20
Customer_149,Product_15
Customer_149,Product_18
Customer_149,Product_5
Customer_149,Product_13
Customer_150,Product_20
Customer_150,Product_17
Customer_150,Product_5
Customer_150,Product_3
Customer_151,Product_14
Customer_151,Product_11
Customer_151,Product_17
Customer_151,Product_9
Customer_151,Product_1
Customer_152,Product_10
Customer_152,Product_19
Customer_152,Product_16
Customer_152,Product_5
Customer_152,Product_15
Customer_153,Product_16
Customer_153,Product_12
Customer_153,Product_11
Customer_153,Product_13
Customer_153,Product_15
Customer_153,Product_20
Customer_153,Product_6
Customer_153,Product_4
Customer_153,Product_19
Customer_154,Product_19
Customer_154,Product_13
Customer_154,Product_8
Customer_154,Product_14
Customer_155,Product_11
Customer_156,Product_13
Customer_156,Product_20
Customer_156,Product_5
Customer_156,Product_16
Customer_156,Product_2
Customer_156,Product_3
Customer_156,Product_9
Customer_156,Product_10
Customer_157,Product_4
Customer_157,Product_15
Customer_157,Product_20
Customer_157,Product_17
Customer_157,Product_19
Customer_157,Product_1
Customer_158,Product_14
Customer_158,Product_5
Customer_158,Product_3
Customer_159,Product_9
Customer_159,Product_11
Customer_159,Product_13
Customer_159,Product_3
Customer_159,Product_19
Customer_159,Product_14
Customer_159,Product_16
Customer_159,Product_20
Customer_160,Product_11
Customer_160,Product_16
Customer_160,Product_18
Customer_160,Product_2
Customer_160,Product_3
Customer_160,Product_4
Customer_160,Product_20
Customer_161,Product_8
Customer_161,Product_3
Customer_161,Product_14
Customer_161,Product_4
Customer_161,Product_17
Customer_162,Product_6
Customer_162,Product_10
Customer_162,Product_1
Customer_162,Product_2
Customer_162,Product_11
Customer_162,Product_13
Customer_162,Product_18
Customer_162,Product_5
Customer_163,Product_12
Customer_163,Product_14
Customer_163,Product_5
Customer_163,Product_8
Customer_163,Product_19
Customer_163,Product_10
Customer_164,Product_6
Customer_164,Product_20
Customer_164,Product_3
Customer_165,Product_13
Customer_165,Product_8
Customer_165,Product_16
Customer_165,Product_5
Customer_165,Product_19
Customer_165,Product_18
Customer_165,Product_11
Customer_165,Product_17
Customer_165,Product_15
Customer_165,Product_20
Customer_166,Product_15
Customer_167,Product_18
Customer_167,Product_6
Customer_167,Product_3
Customer_167,Product_15
Customer_167,Product_12
Customer_168,Product_10
Customer_168,Product_14
Customer_168,Product_9
Customer_168,Product_15
Customer_168,Product_20
Customer_168,Product_4
Customer_168,Product_7
Customer_168,Product_8
Customer_168,Product_2
Customer_168,Product_17
Customer_169,Product_19
Customer_169,Product_12
Customer_169,Product_10
Customer_169,Product_18
Customer_169,Product_1
Customer_169,Product_14
Customer_169,Product_11
Customer_170,Product_9
Customer_170,Product_1
Customer_170,Product_2
Customer_170,Product_16
Customer_170,Product_10
Customer_170,Product_13
Customer_170,Product_15
Customer_171,Product_20
Customer_171,Product_12
Customer_171,Product_8
Customer_171,Product_7
Customer_172,Product_9
Customer_172,Product_5
Customer_172,Product_4
Customer_172,Product_2
Customer_172,Product_10
Customer_172,Product_13
Customer_172,Product_8
Customer_172,Product_1
Customer_172,Product_16
Customer_172,Product_6
Customer_173,Product_3
Customer_173,Product_10
Customer_173,Product_11
Customer_174,Product_6
Customer_174,Product_7
Customer_174,Product_5
Customer_174,Product_12
Customer_174,Product_9
Customer_174,Product_14
Customer_174,Product_3
Customer_175,Product_16
Customer_175,Product_10
Customer_175,Product_11
Customer_175,Product_4
Customer_175,Product_15
Customer_176,Product_5
Customer_176,Product_8
Customer_177,Product_18
Customer_177,Product_12
Customer_177,Product_3
Customer_177,Product_13
Customer_177,Product_1
Customer_177,Product_5
Customer_177,Product_9
Customer_178,Product_15
Customer_178,Product_12
Customer_179,Product_19
Customer_179,Product_13
Customer_179,Product_12
Customer_179,Product_4
Customer_179,Product_8
Customer_180,Product_1
Customer_180,Product_18
Customer_180,Product_11
Customer_180,Product_8
Customer_180,Product_3
Customer_180,Product_19
Customer_180,Product_14
Customer_180,Product_17
Customer_181,Product_14
Customer_181,Product_4
Customer_181,Product_5
Customer_181,Product_2
Customer_181,Product_17
Customer_182,Product_16
Customer_182,Product_4
Customer_182,Product_19
Customer_182,Product_8
Customer_182,Product_5
Customer_183,Product_15
Customer_183,Product_12
Customer_183,Product_18
Customer_183,Product_14
Customer_183,Product_5
Customer_183,Product_20
Customer_183,Product_7
Customer_184,Product_16
Customer_184,Product_14
Customer_185,Product_2
Customer_185,Product_12
Customer_185,Product_7
Customer_185,Product_15
Customer_185,Product_17
Customer_186,Product_12
Customer_186,Product_4
Customer_186,Product_20
Customer_186,Product_18
Customer_187,Product_13
Customer_188,Product_7
Customer_188,Product_4
Customer_188,Product_15
Customer_188,Product_3
Customer_188,Product_20
Customer_189,Product_1
Customer_189,Product_2
Customer_189,Product_11
Customer_189,Product_8
Customer_189,Product_5
Customer_189,Product_13
Customer_189,Product_10
Customer_189,Product_4
Customer_189,Product_19
Customer_189,Product_9
Customer_190,Product_19
Customer_190,Product_7
Customer_190,Product_8
Customer_190,Product_11
Customer_191,Product_20
Customer_191,Product_1
Customer_191,Product_9
Customer_192,Product_5
Customer_192,Product_18
Customer_192,Product_9
Customer_193,Product_4
Customer_193,Product_1
Customer_193,Product_5
Customer_194,Product_12
Customer_195,Product_19
Customer_195,Product_11
Customer_195,Product_1
Customer_195,Product_6
Customer_196,Product_2
Customer_196,Product_5
Customer_196,Product_14
Customer_196,Product_17
Customer_196,Product_4
Customer_197,Product_16
Customer_197,Product_15
Customer_198,Product_17
Customer_198,Product_19
Customer_198,Product_4
Customer_198,Product_15
Customer_198,Product_8
Customer_198,Product_10
Customer_199,Product_17
Customer_200,Product_15
Customer_200,Product_1
Customer_200,Product_2
Customer_200,Product_16
Customer_200,Product_13
Customer_201,Product_4
Customer_201,Product_16
Customer_201,Product_15
Customer_201,Product_3
Customer_201,Product_17
Customer_201,Product_6
Customer_201,Product_10
Customer_202,Product_3
Customer_202,Product_5
Customer_202,Product_9
Customer_203,Product_19
Customer_203,Product_18
Customer_203,Product_11
Customer_203,Product_13
Customer_203,Product_10
Customer_203,Product_8
Customer_203,Product_9
Customer_203,Product_16
Customer_203,Product_7
Customer_203,Product_2
Customer_204,Product_18
Customer_204,Product_7
Customer_205,Product_15
Customer_205,Product_8
Customer_205,Product_14
Customer_205,Product_11
Customer_205,Product_20
Customer_205,Product_7
Customer_205,Product_16
Customer_206,Product_11
Customer_206,Product_14
Customer_207,Product_9
Customer_207,Product_12
Customer_207,Product_5
Customer_207,Product_16
Customer_207,Product_3
Customer_207,Product_2
Customer_208,Product_3
Customer_208,Product_14
Customer_209,Product_12
Customer_209,Product_5
Customer_210,Product_2
Customer_210,Product_19
Customer_210,Product_18
Customer_210,Product_11
Customer_210,Product_4
Customer_210,Product_7
Customer_210,Product_6
Customer_210,Product_17
Customer_210,Product_15
Customer_211,Product_10
Customer_212,Product_10
Customer_212,Product_12
Customer_212,Product_4
Customer_212,Product_17
Customer_212,Product_7
Customer_212,Product_3
Customer_212,Product_11
Customer_212,Product_8
Customer_212,Product_18
Customer_212,Product_2
Customer_213,Product_18
Customer_213,Product_12
Customer_213,Product_4
Customer_213,Product_9
Customer_213,Product_8
Customer_213,Product_13
Customer_214,Product_18
Customer_214,Product_20
Customer_214,Product_1
Customer_214,Product_9
Customer_214,Product_19
Customer_214,Product_3
Customer_214,Product_5
Customer_215,Product_11
Customer_215,Product_12
Customer_215,Product_1
Customer_215,Product_6
Customer_215,Product_5
Customer_216,Product_13
Customer_216,Product_3
Customer_216,Product_5
Customer_216,Product_1
Customer_216,Product_19
Customer_216,Product_12
Customer_216,Product_9
Customer_216,Product_4
Customer_216,Product_7
Customer_216,Product_15
Customer_217,Product_11
Customer_217,Product_6
Customer_217,Product_12
Customer_217,Product_10
Customer_217,Product_20
Customer_217,Product_13
Customer_217,Product_17
Customer_217,Product_14
Customer_218,Product_2
Customer_218,Product_5
Customer_219,Product_20
Customer_219,Product_2
Customer_219,Product_3
Customer_220,Product_15
Customer_220,Product_14
Customer_220,Product_16
Customer_220,Product_20
Customer_220,Product_19
Customer_221,Product_7
Customer_221,Product_17
Customer_221,Product_4
Customer_221,Product_12
Customer_221,Product_14
Customer_222,Product_10
Customer_222,Product_19
Customer_223,Product_17
Customer_223,Product_10
Customer_223,Product_2
Customer_223,Product_8
Customer_223,Product_13
Customer_223,Product_19
Customer_223,Product_1
Customer_223,Product_14
Customer_224,Product_10
Customer_224,Product_7
Customer_224,Product_5
Customer_224,Product_9
Customer_225,Product_11
Customer_225,Product_4
Customer_225,Product_1
Customer_225,Product_16
Customer_225,Product_14
Customer_226,Product_5
Customer_226,Product_13
Customer_226,Product_18
Customer_227,Product_17
Customer_227,Product_18
Customer_227,Product_12
Customer_227,Product_3
Customer_228,Product_2
Customer_228,Product_14
Customer_228,Product_1
Customer_228,Product_15
Customer_228,Product_3
Customer_228,Product_19
Customer_228,Product_6
Customer_229,Product_14
Customer_229,Product_19
Customer_229,Product_13
Customer_229,Product_20
Customer_229,Product_10
Customer_229,Product_2
Customer_229,Product_7
Customer_229,Product_1
Customer_229,Product_6
Customer_229,Product_3
Customer_230,Product_15
Customer_230,Product_12
Customer_230,Product_3
Customer_230,Product_14
Customer_230,Product_4
Customer_230,Product_16
Customer_230,Product_7
Customer_230,Product_10
Customer_230,Product_17
Customer_230,Product_9
Customer_231,Product_13
Customer_231,Product_10
Customer_232,Product_8
Customer_232,Product_11
Customer_232,Product_6
Customer_232,Product_3
Customer_232,Product_4
Customer_232,Product_9
Customer_233,Product_7
Customer_233,Product_12
Customer_233,Product_19
Customer_233,Product_5
Customer_233,Product_8
Customer_233,Product_2
Customer_233,Product_3
Customer_233,Product_17
Customer_233,Product_4
